ye,frm,cla,co,mshare,mshare_0,delta,cy,hp,hp_weight,size,pl,sp,ac,pr,nest_share,mshare_within,blp_inst_own_size,blp_inst_comp_size,blp_inst_own_hp_weight,blp_inst_comp_hp_weight,blp_inst_own_pl,blp_inst_comp_pl,p_elast_logit,p_elast_nestedlogit,frm_d1,frm_d2,frm_d3,frm_d4,frm_d5,frm_d6,frm_d7,frm_d8,frm_d9,frm_d10,frm_d11,frm_d12,frm_d13,frm_d14,frm_d15,frm_d16,frm_d17,frm_d18
93,11,1,121,.000078876707,.9664371,-9.4134855,1.324,.52999997,.67088604,.924483,4,164,11.4,2.148,.0066347211,.011888473,3.117161,69.535583,2.1310277,41.572647,15,341,-.000098148041,-.000053292246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93,11,2,122,.00043451163,.9664371,-7.7071486,1.324,.54000002,.57754016,.92344427,5,168,12,2.1960001,.013162102,.033012331,3.1181998,69.536621,2.2243736,41.665993,14,340,-.00054048019,-.00029346897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93,11,3,123,.00026216282,.9664371,-8.2124062,1.839,.76999998,.67543858,1.150275,5,191,11.9,3.2249999,.0068115653,.038487896,2.8913691,69.309792,2.1264751,41.568096,14,340,-.00032615522,-.00017709518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93,11,3,132,.000066756991,.9664371,-9.5803127,1.995,1.08,.87804884,1.043442,5,214,9.3000002,4.3979998,.0068115653,.0098005366,2.9982021,69.416626,1.9238648,41.365486,14,340,-.000083068211,-.000045104229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93,12,5,136,.0011833847,.9664371,-6.7052374,1.799,.89999998,.703125,1.0915593,5,193,12.2,4.0825,.0035929056,.32936704,1.1711591,71.14743,.7352941,42.903904,5,349,-.0014708854,-.00079865864,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93,12,5,137,.0013582584,.9664371,-6.5674129,1.998,1,.7352941,1.1711591,5,200,11.5,5.0427999,.0035929056,.378039,1.0915593,71.067833,.703125,42.871735,5,349,-.0016879487,-.00091651932,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93,13,2,138,.00025016628,.9664371,-8.2592459,1.299,.55000001,.61797756,.91235918,5,170,,2.148,.013162102,.019006561,2.3238792,70.353111,1.8092983,42.000195,10,344,-.00031123415,-.00016899336,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93,13,3,141,.00011713265,.9664371,-9.0180645,1.997,1.01,.89380533,1.116542,5,205,9.6999998,3.658,.0068115653,.017196143,2.1196966,70.148933,1.5334706,41.724365,10,344,-.00014574519,-.000079136458,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93,13,4,147,.000030459416,.9664371,-10.364976,2.9719999,1.3,.91549295,1.2073373,5,220,9,4.8600001,.0033616333,.0090608979,2.0289011,70.058136,1.5117829,41.702679,10,344,-.000037903163,-.000020580592,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93,14,1,149,.0003518044,.9664371,-7.9182963,1.235,.40000001,.5714286,.81281072,4,150,,1.6495,.0066347211,.053024746,3.1089571,69.767128,2.124469,41.778122,15,341,-.00043763855,-.00023762819,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93,14,2,150,.00036670771,.9664371,-7.8768063,1.392,.55000001,.59139788,.90612113,5,170,12.5,2.0495,.013162102,.027860878,3.0156465,69.67382,2.1044998,41.758156,14,340,-.0004561712,-.00024769103,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93,14,3,154,.00027821161,.9664371,-8.1529894,1.597,.66000003,.61395353,1.032933,5,180,11.2,2.8894999,.0068115653,.040844005,2.8888347,69.547005,2.081944,41.7356,14,340,-.00034611588,-.00018793337,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93,14,5,155,.000013930287,.9664371,-11.147306,2.96,1.25,.91911763,1.1699028,5,220,8.8000002,4.5695,.0035929056,.0038771648,2.7518649,69.410034,1.7767799,41.430435,14,340,-.000017334893,-9.4124689e-06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
93,15,1,164,.0010907132,.9664371,-6.7867846,1.1950001,.33000001,.39520961,.86176056,5,145,20,1.854,.0066347211,.16439474,5.5017409,67.276443,3.2095737,41.045456,25,329,-.0013558253,-.0007361836,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93,15,2,177,.0030921295,.9664371,-5.7447562,1.398,.44,.460733,.96507448,5,160,16,2.1900001,.013162102,.23492673,5.398427,67.173134,3.1440504,40.979935,25,329,-.0038360106,-.0020828701,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93,15,3,166,.0012087818,.9664371,-6.6840029,1.587,.55000001,.52884614,1.05434,5,176,14,2.9925001,.0068115653,.17746022,5.3091617,67.08387,3.0759373,40.911819,25,329,-.0015024145,-.00081577833,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93,15,4,168,.00053337851,.9664371,-7.50214,1.998,.85000002,.67193675,1.1995379,5,195,11.5,3.763,.0033616333,.15866648,5.1639638,66.938667,2.9328465,40.76873,25,329,-.00066339306,-.00036020798,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93,15,4,239,.000028648848,.9664371,-10.426258,1.985,.98000002,.82352942,1.1169118,5,180,11.5,3.99,.0033616333,.0085223,5.2465897,67.021294,2.7812538,40.617138,25,329,-.000035650188,-.000019357276,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93,15,5,240,.000030089912,.9664371,-10.377182,1.985,.95999998,.72452831,1.1658767,5,190,11,4.6950002,.0035929056,.008374813,5.1976247,66.972328,2.880255,40.716137,25,329,-.000037443373,-.000020330936,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93,16,1,27,.00027714003,.9664371,-8.1568489,.954,.33000001,.47826087,.74272633,5,151,17.4,1.559,.0066347211,.041771166,7.9631395,65.053116,4.65168,39.437248,40,314,-.00034478313,-.00018720972,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,16,1,178,.00020596133,.9664371,-8.4536829,1.124,.44,.57516342,.7947225,5,164,13.9,1.834,.0066347211,.031042952,7.9111433,65.001122,4.5547776,39.340343,40,314,-.00025624968,-.00013913799,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,16,1,188,.0004115901,.9664371,-7.7613435,.954,.33000001,.43421054,.76923788,5,150,17,1.684,.0066347211,.06203578,7.9366279,65.026604,4.6957302,39.481297,40,314,-.00051198027,-.00027799414,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,16,2,190,.00029653899,.9664371,-8.0891924,1.3609999,.55000001,.53921568,.93171388,5,165,14.9,2.27,.013162102,.02252976,7.7741518,64.864128,4.5907254,39.376293,40,314,-.00036890974,-.00020030994,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,16,3,38,.00034751816,.9664371,-7.9305544,1.36,.55000001,.58823532,.95952284,5,172,13.7,2.0699999,.0068115653,.051018842,7.7463431,64.836319,4.5417056,39.327274,40,314,-.00043230838,-.00023473403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,16,3,39,.000055979799,.9664371,-9.756381,1.761,.74000001,.62978727,1.0753236,5,188,12.5,3.3699999,.0068115653,.0082183462,7.6305423,64.72052,4.5001535,39.285721,40,314,-.000069658505,-.000037823047,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,16,3,180,.00015415692,.9664371,-8.7434006,1.3609999,.55000001,.53398061,1.053968,5,169,15.1,2.7379999,.0068115653,.022631645,7.6518979,64.741875,4.5959606,39.381527,40,314,-.00019180644,-.00010414672,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,16,4,29,.000045104076,.9664371,-9.9723988,1.998,.88999999,.6793893,1.1709414,5,201,11.9,4.3850002,.0033616333,.01341731,7.5349245,64.624901,4.4505515,39.236118,40,314,-.0000561259,-.000030475139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,16,4,182,.00002622244,.9664371,-10.514756,1.998,.88999999,.67169809,1.20771,5,199,12.1,4.2989998,.0033616333,.007800506,7.4981556,64.588135,4.4582429,39.243809,40,314,-.000032630884,-.000017717859,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,18,1,203,.00058235007,.9664371,-7.4143,1.171,.40000001,.4848485,.83583516,5,155,15,1.79,.0066347211,.087773107,4.1533346,68.676704,2.0862212,41.989532,19,335,-.00072426628,-.00039326079,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,18,1,216,.0002017613,.9664371,-8.4742861,1.239,.40000001,.50632912,.79786462,4,150,14,1.6,.0066347211,.030409915,4.1913052,68.714676,2.0647407,41.968052,20,336,-.00025102522,-.00013630123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,18,2,198,.00090640475,.9664371,-6.9718857,1.39,.43000001,.45502645,1.000067,5,162,14.8,2.075,.013162102,.06886474,3.9891026,68.512474,2.1160433,42.019356,19,335,-.0011269262,-.00061189634,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,18,3,199,.00005543786,.9664371,-9.7661085,1.709,.54000002,.54822338,1.1101453,5,172,12.5,2.6199999,.0068115653,.0081387842,3.8790243,68.402397,2.0228462,41.926159,19,335,-.000068984176,-.000037456906,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,18,4,215,.000082079074,.9664371,-9.3736887,2.165,.79000002,.57664233,1.2452576,5,189,12.5,3.895,.0033616333,.024416426,3.743912,68.267288,1.9944274,41.897739,19,335,-.00010213249,-.000055455715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,25,1,268,.00012220717,.9664371,-8.9756536,1.296,.55000001,.71895427,.82137603,4.5,170,10.3,1.899,.0066347211,.018419338,3.1034195,69.755539,2.2805712,41.326965,15,340,-.00015205851,-.00008256446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,25,2,269,.00047128956,.9664371,-7.6258988,1.332,.64999998,.68783069,.95221037,5,175,11.5,2.188,.013162102,.035806559,2.9725852,69.624702,2.3116949,41.358089,14.5,339.5,-.00058620592,-.00031829704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,25,3,270,.00025253111,.9664371,-8.2498369,1.587,.79000002,.74528307,1.0635277,5,190,11.4,2.9679999,.0068115653,.037073873,2.861268,69.513382,2.2542424,41.30064,14.5,339.5,-.0003141755,-.00017059046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,25,4,273,.000056558689,.9664371,-9.7460928,2.164,1,.84745765,1.0876815,5,205,9.6999998,4.2199998,.0033616333,.016824765,2.8371141,69.489227,2.1520679,41.198463,14.5,339.5,-.000070378803,-.000038214155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,26,1,242,.00016013056,.9664371,-8.7053823,.903,.28999999,.42647058,.76102501,5,135,19.200001,1.2235,.0066347211,.024135236,8.0011377,64.978523,3.9321516,40.260353,39.5,314.5,-.00019923782,-.00010818179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93,26,1,243,.00024239438,.9664371,-8.2908058,1.272,.40000001,.44692737,.8915655,5,153,17.299999,1.835,.0066347211,.036534224,7.8705978,64.847984,3.9116948,40.239899,39.5,314.5,-.0003015674,-.00016374452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93,26,1,248,.00023441311,.9664371,-8.3242865,1.289,.40000001,.45714286,.88069272,5,140,16,1.499,.0066347211,.035331268,7.8814707,64.858856,3.9014792,40.229683,39.5,314.5,-.00029164006,-.0001583542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93,26,1,284,.000812674,.9664371,-7.0810413,1.043,.33000001,.43137255,.79799175,4.5,145,20.5,1.809,.0066347211,.12248804,7.9641714,64.941559,3.9272494,40.255451,40,315,-.0010104863,-.00054867199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93,26,2,285,.0046557458,.9664371,-5.3355141,1.391,.44,.45833334,.97098076,5,157,16.299999,2.1919999,.013162102,.35372359,7.7911825,64.76857,3.9002888,40.228493,39.5,314.5,-.0057667308,-.0031312092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93,26,2,293,.00055670651,.9664371,-7.4593334,1.781,.55000001,.51886791,1.0579343,5,168,14.4,2.7390001,.013162102,.042296171,7.7042289,64.68161,3.8397541,40.167957,39.5,314.5,-.00069239124,-.00037595336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93,26,3,13,.0014376894,.9664371,-6.5105791,1.984,.66000003,.55462188,1.0706975,5,177,13.6,3.5799999,.0068115653,.21106593,7.6914654,64.668854,3.8040001,40.132202,39.5,314.5,-.0017865178,-.00097004027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93,26,3,288,.0014157039,.9664371,-6.5259895,1.781,.55000001,.5,1.1154536,5,171,15.7,3.273,.0068115653,.20783827,7.6467094,64.624092,3.8586221,40.186825,39.5,314.5,-.0017592367,-.00095522718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93,26,4,15,.00060805515,.9664371,-7.3711057,1.984,.74000001,.5648855,1.2158217,5,182,12.6,4.2800002,.0033616333,.18088087,7.5463414,64.523727,3.7937365,40.121941,39.5,314.5,-.00075621612,-.00041060886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93,27,3,295,.000076782853,.9664371,-9.4403906,1.794,.66000003,.67346942,.99923038,5,175,11.5,2.835,.0068115653,.011272424,2.3662996,70.136948,1.475166,42.223343,10,344,-.000095542811,-.000051877665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,27,5,300,.000049230202,.9664371,-9.8848639,2.316,.95999998,.70072991,1.2016726,5,190,11.2,4.599,.0035929056,.013702058,2.1638575,69.934502,1.4479055,42.196083,10,344,-.000061260049,-.000033262873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,27,5,303,.000098103214,.9664371,-9.1953516,2.4349999,1.03,.77443606,1.1646272,5,212,9.1999998,4.6599998,.0035929056,.027304702,2.2009029,69.97155,1.3741994,42.122375,10,344,-.00012206966,-.000066281165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,2,1,217,.000030696476,.9655779,-10.356335,1.273,.38999999,.62399995,.58056748,4,140,14.6,1.58,.0074048764,.0041454406,6.1834712,78.852097,3.8263459,46.223763,30,386,-.000038198148,-.000020740761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2,1,221,8.6598702e-06,.9655779,-11.621782,1.119,.44,.5398773,.75503999,5,151,14.8,1.735,.0074048764,.0011694821,6.0089984,78.67762,3.9104686,46.307884,29,385,-.000010776425,-5.8513642e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2,2,222,.000031077263,.9655779,-10.344006,1.396,.55000001,.53921568,.992544,5,180,10.1,2.2690001,.012593588,.0024677052,5.7714944,78.440117,3.9111304,46.308548,29,385,-.000038671977,-.000020998041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2,4,18,.0016920894,.9655779,-6.3467627,1.596,.75,.61728394,.99840152,5,188,12.3,3.3599999,.0030936371,.54695797,5.7656369,78.434265,3.8330622,46.23048,29,385,-.0021021075,-.0011413986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2,4,224,.000010760349,.9655779,-11.404614,1.959,1,.74906367,1.1734936,5,202,10.2,4.5799999,.0030936371,.0034782197,5.5905447,78.259171,3.7012823,46.098698,29,385,-.000013390254,-7.2706157e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2,4,238,.000025955042,.9655779,-10.524117,1.997,.95999998,.75590551,1.0993321,5,201,10.2,4.5149999,.0030936371,.0083898148,5.6647062,78.333328,3.6944404,46.091858,29,385,-.000032298143,-.000017537188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2,5,21,.0007591942,.9655779,-7.1482244,1.796,.85000002,.625,1.16466,5,198,12.3,4.5300002,.0038751259,.19591472,5.5993786,78.268005,3.825346,46.222763,29,385,-.00094403949,-.00051259284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,3,1,40,.000031286083,.9655779,-10.337309,.847,.30000001,.47619051,.65040827,4,135,17.6,1.375,.0074048764,.004225065,1.8167701,83.079117,1.6026187,48.743111,9,407,-.000038931819,-.000021139131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,3,1,41,.000025893625,.9655779,-10.526485,1.296,.62,.77018636,.84442502,4,170,11,2.03,.0074048764,.0034968343,1.6227534,82.885101,1.3086228,48.449112,9,407,-.00003222172,-.000017495691,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,3,3,42,.000015870286,.9655779,-11.016033,1.589,.76999998,.83243239,.97234499,5,185,9.8000002,2.4300001,.0074548456,.0021288551,1.4948334,82.757179,1.2463769,48.386868,8,406,-.000019748994,-.000010723274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4,1,51,.000036260903,.9655779,-10.189742,.99900001,.33000001,.46153849,.7239089,5,140,17.1,1.299,.0074048764,.004896895,11.746016,73.002869,6.8099608,43.565067,60,354,-.000045122171,-.000024500354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4,1,52,.000028595996,.9655779,-10.427216,.986,.33000001,.42857143,.8174088,5,145,17.700001,1.59,.0074048764,.0038617789,11.652516,72.90937,6.8429279,43.598038,60,354,-.000035584424,-.000019321566,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4,1,68,.00029051714,.9655779,-8.108819,.89899999,.28999999,.40845069,.68723941,5,140,18,1.355,.0074048764,.039233219,11.782685,73.039536,6.8630486,43.618156,60,354,-.00036142042,-.00019624342,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4,1,69,.00053207221,.9655779,-7.5037026,1.108,.40000001,.47619048,.88595003,5,150,16.5,1.794,.0074048764,.071854301,11.583975,72.840828,6.7953086,43.550419,60,354,-.00066176918,-.00035932625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4,1,113,.000034516645,.9655779,-10.23904,1.108,.37,.46250001,.73956025,5,150,15.8,1.8099999,.0074048764,.0046613398,11.730365,72.987213,6.8089991,43.564106,60,354,-.000042951731,-.000023321854,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4,2,53,.00014962535,.9655779,-8.7723475,1.372,.50999999,.5,.96940798,5,161,15.5,2.207,.012593588,.011881074,11.500517,72.75737,6.7714992,43.526608,60,354,-.00018616898,-.00010108569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4,2,114,.00005872743,.9655779,-9.7075748,1.581,.55000001,.49107143,.957187,5,172,13.8,2.875,.012593588,.0046632802,11.512738,72.769592,6.7804279,43.535538,60,354,-.000073077317,-.000039679391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4,3,54,.0000866724,.9655779,-9.318347,1.372,.50999999,.47441861,1.1364975,5,163,14.4,2.345,.0074548456,.011626317,11.333427,72.590279,6.7970805,43.552189,60,354,-.00010784755,-.000058558871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4,3,115,.000030106867,.9655779,-10.375729,1.581,.55000001,.49327356,1.0562695,5,170,13.8,2.99,.0074548456,.0040385635,11.413655,72.670509,6.7782254,43.533333,60,354,-.00003746447,-.000020342392,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4,4,12,.00003979855,.9655779,-10.096652,1.749,.85000002,.68000001,1.088136,5,191,10.8,3.3099999,.0030936371,.012864647,11.381789,72.638641,6.5914993,43.346607,60,354,-.000049524155,-.000026890537,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4,4,56,.000012295787,.9655779,-11.271225,1.995,.85000002,.68000001,1.1375936,5,190,10.5,3.49,.0030936371,.0039745411,11.332332,72.58918,6.5914993,43.346607,60,354,-.000015300941,-8.3080768e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4,5,3,.000017589977,.9655779,-10.913153,1.995,1.0599999,.76811588,1.1143352,5,210,9.8999996,4.5799999,.0038751259,.0045392015,11.35559,72.612442,6.5033832,43.258492,60,354,-.00002188894,-.000011885218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4,5,116,8.8318384e-06,.9655779,-11.602118,2.9590001,1.26,.94736844,1.1564306,5,220,8.1000004,5.7600002,.0038751259,.00227911,11.313495,72.570343,6.3241305,43.079239,60,354,-.000010990422,-5.9675599e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,5,1,70,.0014629653,.9655779,-6.4922614,1.119,.37,.44848487,.79642105,5,143,18.1,1.794,.0074048764,.19756782,3.3632789,81.240585,1.6395805,48.761555,15,399,-.0018178804,-.00098706945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,5,2,71,.0011741433,.9655779,-6.7121882,1.299,.44,.44,1.0174983,5,153,17.700001,2.349,.012593588,.093233421,3.1422017,81.019501,1.6480653,48.770042,15,399,-.0014594123,-.00079242903,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,5,3,78,.0010319125,.9655779,-6.8413129,1.597,.66000003,.54320991,1.12112,5,180,13.7,3.1289999,.0074548456,.13842171,3.0385799,80.915886,1.5448555,48.666832,15,399,-.0012828078,-.00069653668,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,5,4,74,.0001196536,.9655779,-8.9958811,1.984,.85000002,.6563707,1.2246608,5,192,11.4,3.763,.0030936371,.038677324,2.935039,80.81234,1.4316947,48.553669,15,399,-.00014888156,-.000080839447,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,6,2,80,.00038751995,.9655779,-7.820715,1.3430001,.55000001,.5945946,.98250222,5,170,11.3,1.999,.012593588,.030771211,2.1119273,82.119766,1.3802208,48.728699,10,404,-.00048205085,-.00026174309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94,6,3,82,.00004613684,.9655779,-9.9488707,1.493,.66000003,.6947369,1.0054951,5,170,,2.5480001,.0074548456,.0061888392,2.0889344,82.096779,1.2800784,48.628555,10,404,-.000057410976,-.000031172909,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94,6,4,83,.00015765877,.9655779,-8.7200489,1.997,.85000002,.68548387,1.1064322,5,197,10.8,3.0880001,.0030936371,.050962269,1.9879973,81.995842,1.2893314,48.63781,10,404,-.00019616284,-.00010651215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94,7,2,90,.00017863899,.9655779,-8.5951147,1.298,.43000001,.46739131,.89494801,5,150,13.4,1.679,.012593588,.014184916,2.180285,82.226517,1.198077,49.165245,10,404,-.00022226229,-.00012068358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
94,7,3,91,.000023252671,.9655779,-10.634062,1.997,.76999998,.59230769,1.1688195,5,185,11.9,2.9990001,.0074548456,.003119135,1.9064134,81.952644,1.0731605,49.040329,10,404,-.000028935425,-.000015711305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
94,7,3,94,.00011049011,.9655779,-9.0755558,1.4680001,.63,.60576922,1.0114655,5,170,13,2.3789999,.0074548456,.014821247,2.0637674,82.110001,1.0596991,49.026867,10,404,-.00013748095,-.000074649157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
94,11,1,121,.000068136593,.9655779,-9.5589676,1.324,.38999999,.48749998,.924483,5,155,11.4,1.799,.0074048764,.0092015844,3.117161,81.230576,1.8720047,48.451103,15,399,-.000084784784,-.00004603629,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
94,11,2,122,.00044054785,.9655779,-7.6924629,1.324,.54000002,.57754016,.92344427,5,168,12,2.299,.012593588,.034981918,3.1181998,81.231613,1.7819645,48.361061,15,399,-.0005479852,-.00029754403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
94,11,3,123,.00026108586,.9655779,-8.2156324,1.984,.66000003,.57894737,1.150275,5,200,10.4,3.345,.0074548456,.035022303,2.8913691,81.004784,1.7805574,48.359653,15,399,-.00032481574,-.00017636787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
94,11,3,132,.000055484583,.9655779,-9.7643766,1.598,.82999998,.71551722,1.043442,5,214,9.3000002,3.625,.0074548456,.0074427542,2.9982021,81.111618,1.6439874,48.223083,15,399,-.000069042311,-.000037488473,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
94,12,5,136,.001780199,.9655779,-6.2960014,1.799,.89999998,.703125,1.0915593,5,193,12.2,4.2895002,.0038751259,.45939127,1.1794068,82.834175,.7352941,49.156563,5,409,-.0022113721,-.001200727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
94,12,5,137,.0010378577,.9655779,-6.835568,1.998,1,.7352941,1.1794068,5,200,11.5,5.1922998,.0038751259,.26782554,1.0915593,82.74633,.703125,49.124393,5,409,-.0012901908,-.0007005455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
94,13,2,138,.00010130205,.9655779,-9.1623755,1.299,.55000001,.61797756,.91235918,5,170,12.5,2.2179999,.012593588,.0080439392,3.2412076,81.130775,2.1919308,47.87022,15,399,-.00012604956,-.000068442168,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
94,13,3,139,.00012758875,.9655779,-8.9316702,1.299,.55000001,.61797756,.91235918,5,170,12.5,2.448,.0074548456,.017114874,3.2412076,81.130775,2.1919308,47.87022,15,399,-.00015875378,-.000086199841,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
94,13,3,141,.000080063874,.9655779,-9.3976574,1.834,.85000002,.72649574,1.118964,5,200,10,3.628,.0074548456,.010739843,3.0346029,80.924171,2.0834126,47.761703,15,399,-.00009962514,-.000054094278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
94,13,4,147,.000027834418,.9655779,-10.454208,2.9719999,1.25,.84745765,1.2098844,5,230,8.1000004,4.54,.0030936371,.0089973118,2.9436824,80.833252,1.9624507,47.640739,15,399,-.000034636752,-.000018807001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
94,14,1,149,.00030643656,.9655779,-8.0554714,.99800003,.40000001,.51612902,.84126902,5,150,16.4,1.9445,.0074048764,.041383076,3.1089568,81.405205,2.141681,48.124168,15,399,-.00038121906,-.00020699363,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94,14,2,150,.00032928388,.9655779,-7.983562,1.392,.55000001,.59139788,.90612113,5,170,12.5,2.0994999,.012593588,.026146948,3.0441046,81.340355,2.066412,48.048901,15,399,-.00040963263,-.0002224216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
